row_type,measurement_index,target_x_mm,target_y_mm,target_force_N,actual_x_mm,actual_y_mm,position_time_s,actual_force_N,force_time_s,eit_0,eit_1,eit_2,eit_3,eit_4,eit_5,eit_6,eit_7,eit_8,eit_9,eit_10,eit_11,eit_12,eit_13,eit_14,eit_15,eit_time_s
contact,35.0,48.641026,21.005698,2.0,48.64,21.01,516.3204735059999,2.1632,525.4629106510001,0.14290769230769232,0.1458230769230769,0.12057692307692311,0.11312307692307691,0.2115923076923077,0.2013692307692308,0.20901538461538463,0.20566923076923077,0.1317307692307692,0.1407846153846154,0.25758461538461536,0.264,0.17463846153846158,0.1764923076923077,0.18056923076923076,0.17653846153846153,526.4805263569997
baseline,36.0,69.974359,15.558405,1.0,69.97,15.56,529.639926801,0.0,,0.1404461538461539,0.14325384615384615,0.14071538461538463,0.1394,0.2095307692307692,0.19953846153846153,0.21086153846153846,0.2074846153846154,0.13149999999999998,0.13903846153846156,0.2564384615384615,0.2641846153846154,0.17113076923076923,0.17326153846153844,0.18078461538461543,0.17715384615384616,529.7259986689996
contact,36.0,69.974359,15.558405,1.0,69.97,15.56,529.639926801,1.3634,537.502857507,0.14009999999999995,0.14297692307692308,0.1366461538461539,0.1356461538461538,0.20682307692307694,0.19685384615384618,0.2058,0.20226153846153846,0.13252307692307697,0.13926923076923076,0.2551076923076923,0.26239999999999997,0.17005384615384614,0.1723846153846154,0.17977692307692308,0.17609230769230766,538.5974020289996
baseline,37.0,48.641026,26.97151,1.0,48.64,26.97,541.8745518119995,0.0,,0.1396692307692307,0.14246923076923082,0.13880000000000003,0.14004615384615382,0.21066923076923078,0.20056153846153849,0.227,0.22326923076923075,0.13139230769230767,0.13846923076923082,0.25456153846153845,0.26316153846153845,0.4725384615384616,0.46540000000000004,0.18003076923076922,0.17627692307692305,542.0606821319998
contact,37.0,48.641026,26.97151,1.0,48.64,26.97,541.8745518119995,1.2181,550.0385776920002,0.17033076923076923,0.17386153846153846,0.1235153846153846,0.09674000000000002,0.22023846153846152,0.21169230769230768,0.3100153846153847,0.3062153846153846,0.13129230769230768,0.13559230769230765,0.2524769230769231,0.2641538461538462,0.43826153846153854,0.4400769230769231,0.17946153846153848,0.17677692307692314,551.1470159629998
baseline,38.0,91.307692,21.153846,1.0,91.31,21.15,555.8457422740003,0.0,,0.14173846153846154,0.14466153846153848,0.13904615384615385,0.13722307692307692,0.2124692307692308,0.20240769230769232,0.30556923076923076,0.30201538461538463,0.13050769230769232,0.13757692307692304,0.255,0.2633076923076923,0.2074769230769231,0.20976923076923076,0.17936923076923078,0.17565384615384616,555.9084893399995
contact,38.0,91.307692,21.153846,1.0,91.31,21.15,555.8457422740003,1.1905,564.0875396639995,0.1390846153846154,0.14202307692307686,0.13546923076923073,0.1344615384615385,0.20807692307692305,0.1983230769230769,0.31202307692307696,0.30696923076923077,0.13793846153846154,0.14307692307692307,0.23607692307692307,0.24635384615384617,0.20402307692307695,0.20604615384615382,0.19126923076923077,0.1848615384615385,565.2125118969998
baseline,39.0,104.435897,16.396011,2.0,104.44,16.4,567.7221048499996,0.0,,0.14110769230769232,0.14401538461538457,0.13975384615384615,0.1376076923076923,0.20926153846153847,0.19897692307692308,0.30533846153846156,0.3014538461538462,0.13370769230769228,0.14089230769230768,0.26823846153846154,0.27545384615384616,0.1896307692307692,0.19197692307692307,0.18699230769230768,0.1811307692307692,567.8084165589999
contact,39.0,104.435897,16.396011,2.0,104.44,16.4,567.7221048499996,2.1538,576.1379162029998,0.13895384615384618,0.14174615384615383,0.13549999999999998,0.13422307692307697,0.20625384615384618,0.19603846153846155,0.3080538461538461,0.30439230769230774,0.12843846153846156,0.13563846153846149,0.25901538461538465,0.2646538461538462,0.19441538461538466,0.19695384615384615,0.14681538461538463,0.15936923076923074,577.3288870619999
baseline,40.0,81.461538,29.923077,1.0,81.46,29.92,580.8038714309996,0.0,,0.1418153846153846,0.14480769230769236,0.14366153846153845,0.1442384615384615,0.21576153846153845,0.20521538461538455,0.34325384615384613,0.33960769230769233,0.1287538461538462,0.13495384615384617,0.25679230769230765,0.26673076923076916,0.20831538461538462,0.21096923076923077,0.19025384615384616,0.18272307692307693,581.0070981190001
contact,40.0,81.461538,29.923077,1.0,81.46,29.92,580.8038714309996,1.4106,590.1873474969998,0.14126923076923076,0.14422307692307693,0.13876923076923078,0.13787692307692304,0.2166538461538461,0.20640769230769226,0.19545384615384614,0.19170769230769233,0.13014615384615388,0.1347615384615385,0.2531538461538462,0.2656769230769231,0.21318461538461536,0.21514615384615388,0.18470769230769232,0.18017692307692307,591.3935785739995
baseline,41.0,76.538462,30.076923,2.0,76.54,30.08,593.2559013219998,0.0,,0.14070769230769234,0.1435,0.13780769230769227,0.1380076923076923,0.21433846153846153,0.2039769230769231,0.32579230769230766,0.32253846153846155,0.1316615384615385,0.13852307692307694,0.2561692307692308,0.26574615384615385,0.21051538461538458,0.2123461538461538,0.18499230769230765,0.1795384615384615,593.3405596339999
contact,41.0,76.538462,30.076923,2.0,76.54,30.08,593.2559013219998,2.5117,603.2280480119998,0.13961538461538459,0.1423538461538462,0.13593076923076922,0.13663846153846157,0.22168461538461537,0.21162307692307694,0.30065384615384616,0.2987923076923077,0.12407692307692311,0.13203076923076926,0.2552846153846154,0.26443076923076925,0.19157692307692312,0.1934076923076923,0.18219230769230765,0.17552307692307692,604.3767031810003
baseline,42.0,81.461538,26.401709,4.0,81.46,26.4,606.3733452349998,0.0,,0.1404846153846154,0.1433846153846154,0.1367923076923077,0.1370846153846154,0.21704615384615386,0.20655384615384614,0.31124615384615384,0.3076,0.13435384615384618,0.14276923076923073,0.2560461538461538,0.2633846153846154,0.20463846153846157,0.20687692307692307,0.18243846153846158,0.1774846153846154,606.539684032
contact,42.0,81.461538,26.401709,4.0,81.46,26.4,606.3733452349998,4.3729,617.3262380859996,0.13859230769230774,0.14137692307692307,0.1342615384615385,0.13300769230769233,0.21289230769230771,0.2025923076923077,0.30216923076923075,0.2981769230769231,0.13027692307692312,0.13559999999999997,0.25196153846153846,0.2631769230769231,0.2023,0.20455384615384614,0.1814076923076923,0.17674615384615386,618.4397007589996
baseline,43.0,73.25641,19.273504,4.0,73.26,19.27,620.8043590770003,0.0,,0.13934615384615384,0.14214615384615387,0.13626923076923078,0.1359153846153846,0.21375384615384613,0.20359230769230766,0.3020538461538461,0.29794615384615386,0.13233846153846157,0.13866153846153845,0.25263846153846153,0.26196923076923073,0.20066923076923077,0.20312307692307693,0.1813846153846154,0.17628461538461535,620.8211647689996
contact,43.0,73.25641,19.273504,4.0,73.26,19.27,620.8043590770003,4.406,631.3640476,0.13756153846153843,0.14059230769230774,0.13329230769230768,0.13178461538461536,0.2192,0.20945384615384616,0.3583538461538462,0.35402307692307694,0.12823076923076926,0.13326153846153846,0.24789999999999998,0.2585692307692308,0.19593076923076921,0.19815384615384612,0.17983846153846153,0.1750615384615385,632.5042230029994
baseline,44.0,73.25641,26.54416,3.0,73.26,26.54,634.5852033889996,0.0,,0.13785384615384613,0.14075384615384617,0.1353461538461538,0.13514615384615383,0.21559999999999999,0.20585384615384614,0.35729230769230763,0.3538384615384616,0.1346076923076923,0.14053846153846153,0.24920769230769235,0.25930000000000003,0.19775384615384614,0.2000846153846154,0.18016153846153843,0.17502307692307692,634.6692644980003
contact,44.0,73.25641,26.54416,3.0,73.26,26.54,634.5852033889996,3.0974,644.4039772380002,0.13796153846153844,0.14097692307692308,0.13357692307692304,0.13315384615384615,0.21716923076923075,0.20694615384615386,0.34353076923076925,0.3403923076923077,0.12851538461538464,0.13453846153846158,0.2476615384615385,0.2581923076923077,0.20024615384615382,0.20257692307692304,0.17997692307692306,0.17482307692307694,645.4868949310003
baseline,45.0,83.102564,19.376068,3.0,83.1,19.38,647.9171182419996,0.0,,0.1378461538461538,0.14083846153846155,0.13366923076923076,0.13334615384615384,0.21310769230769233,0.20247692307692308,0.3653461538461539,0.3611538461538461,0.13362307692307693,0.13912307692307693,0.24799999999999997,0.2583153846153846,0.1873076923076923,0.18946923076923075,0.17995384615384616,0.1748769230769231,648.0854844189998
contact,45.0,83.102564,19.376068,3.0,83.1,19.38,647.9171182419996,3.1122,657.4666492839997,0.13602307692307697,0.13875384615384617,0.13133846153846152,0.13126923076923075,0.20959230769230766,0.1989307692307692,0.3394230769230769,0.33425384615384607,0.11365384615384613,0.11543846153846153,0.2520076923076923,0.26243076923076925,0.18316923076923078,0.18517692307692307,0.1799076923076923,0.17500000000000002,658.4694682829995
baseline,46.0,79.820513,19.34188,1.0,79.82,19.34,660.2218765580001,0.0,,0.13607692307692304,0.13876923076923078,0.13133076923076922,0.13084615384615386,0.2100615384615385,0.19975384615384614,0.3238384615384616,0.3198923076923077,0.13326153846153846,0.13916153846153845,0.2541692307692308,0.2634846153846154,0.18310769230769233,0.1849230769230769,0.17966923076923078,0.17437692307692304,660.417420068
contact,46.0,79.820513,19.34188,1.0,79.82,19.34,660.2218765580001,1.4428,668.4978121510003,0.13578461538461536,0.1386461538461539,0.13123846153846153,0.13034615384615386,0.20832307692307694,0.1980307692307692,0.4156846153846154,0.4120692307692307,0.1294384615384615,0.1346846153846154,0.24996923076923078,0.25957692307692304,0.1826,0.18429999999999996,0.17846923076923074,0.17359230769230768,669.5048125889998
baseline,47.0,99.512821,17.911681,4.0,99.51,17.91,672.457861244,0.0,,0.1361230769230769,0.13879230769230771,0.1317307692307692,0.13110769230769231,0.20706153846153846,0.19665384615384612,0.35806923076923075,0.3587384615384615,0.1285615384615385,0.13448461538461542,0.24994615384615387,0.25948461538461537,0.18255384615384618,0.18456923076923076,0.17853846153846156,0.17315384615384616,672.5342983559995
contact,47.0,99.512821,17.911681,4.0,99.51,17.91,672.457861244,4.4847,684.0751375949994,0.13613846153846154,0.13875384615384617,0.13147692307692305,0.13059230769230773,0.20603846153846156,0.19543076923076919,0.3898692307692308,0.3861230769230769,0.1265692307692308,0.13260769230769234,0.2551,0.2651692307692307,0.18522307692307693,0.18732307692307693,0.17269230769230773,0.1703,685.0835146899999
baseline,48.0,101.153846,21.188034,3.0,101.15,21.19,686.9175938520002,0.0,,0.13583076923076923,0.13852307692307697,0.13179999999999997,0.13133076923076922,0.2060307692307692,0.19570769230769228,0.3564461538461539,0.35319999999999996,0.12833846153846154,0.13473846153846156,0.2565076923076923,0.2665,0.18526153846153845,0.18743846153846155,0.18441538461538462,0.17706923076923076,687.031666029
contact,48.0,101.153846,21.188034,3.0,101.15,21.19,686.9175938520002,3.0254,696.6137801919995,0.13462307692307696,0.13738461538461538,0.13026153846153848,0.13097692307692307,0.20619999999999997,0.19663076923076922,0.3807307692307692,0.377,0.13115384615384615,0.14178461538461537,0.2601769230769231,0.2647923076923077,0.1882923076923077,0.19013846153846153,0.16343846153846153,0.15871538461538465,697.6341050290002
baseline,49.0,96.230769,21.17094,4.0,96.23,21.17,699.5106512459997,0.0,,0.13493076923076924,0.1376538461538461,0.13044615384615388,0.13002307692307694,0.2051846153846154,0.19494615384615385,0.3969923076923077,0.3942307692307692,0.12839230769230772,0.13460769230769234,0.2572307692307692,0.2660461538461539,0.18475384615384616,0.18668461538461545,0.1882230769230769,0.18215384615384614,699.5803637019999
contact,49.0,96.230769,21.17094,4.0,96.23,21.17,699.5106512459997,4.0689,710.1656623700001,0.13424615384615388,0.13675384615384617,0.12963076923076922,0.12979230769230765,0.20393846153846157,0.1935769230769231,0.37264615384615385,0.3676769230769231,0.13133846153846152,0.13770769230769228,0.24070769230769226,0.2495307692307692,0.18358461538461543,0.18553846153846154,0.18180769230769228,0.1764,711.2650705619999
baseline,50.0,55.205128,19.08547,2.0,55.21,19.09,715.8837340769996,0.0,,0.13481538461538461,0.13760769230769226,0.13051538461538464,0.13030000000000003,0.20436153846153846,0.1944307692307692,0.44603076923076923,0.4344692307692308,0.12979230769230765,0.13799230769230766,0.26433076923076926,0.2697,0.1830769230769231,0.1849923076923077,0.18296153846153848,0.17705384615384617,716.0269583569998
contact,50.0,55.205128,19.08547,2.0,55.21,19.09,715.8837340769996,2.5421,725.2073673069999,0.12994615384615382,0.1324692307692308,0.13163076923076922,0.1320461538461538,0.20713076923076923,0.1970769230769231,0.37463076923076927,0.3713461538461539,0.12724615384615384,0.13476923076923075,0.25618461538461534,0.26318461538461535,0.18243076923076926,0.18425384615384613,0.1810923076923077,0.17546923076923077,726.4124481110002
baseline,51.0,61.769231,19.153846,1.0,61.77,19.15,728.398489704,0.0,,0.13807692307692307,0.14084615384615387,0.13064615384615388,0.13043076923076927,0.20479999999999998,0.19470000000000004,0.37966923076923076,0.37593846153846144,0.12661538461538463,0.13290000000000002,0.25463846153846154,0.2632615384615384,0.18215384615384614,0.18404615384615386,0.18112307692307691,0.1759307692307692,728.575801422
contact,51.0,61.769231,19.153846,1.0,61.77,19.15,728.398489704,1.4159,736.7539070610001,0.13579230769230766,0.13833076923076926,0.13032307692307696,0.13036153846153847,0.20436923076923075,0.1940153846153846,0.3290384615384616,0.3252923076923077,0.12673076923076926,0.13338461538461538,0.25261538461538463,0.2609538461538462,0.18193076923076923,0.1837769230769231,0.18050769230769229,0.17552307692307692,737.8803394669994
baseline,52.0,86.384615,21.136752,2.0,86.38,21.14,741.1976537769997,0.0,,0.13636153846153848,0.13885384615384616,0.1301230769230769,0.1303769230769231,0.20600769230769228,0.1961923076923077,0.3278076923076923,0.32450769230769233,0.12713076923076927,0.13474615384615388,0.2548076923076923,0.26153076923076923,0.18201538461538463,0.1838615384615385,0.18084615384615388,0.17565384615384616,741.3426284870002
contact,52.0,86.384615,21.136752,2.0,86.38,21.14,741.1976537769997,2.3552,750.8310388,0.1356461538461538,0.13824615384615385,0.12950769230769227,0.12933076923076922,0.203,0.19279230769230774,0.3388846153846154,0.33329230769230767,0.12147692307692304,0.12673076923076926,0.2591538461538461,0.2675615384615385,0.18165384615384614,0.1834769230769231,0.1832076923076923,0.1772,751.9443778120003
baseline,53.0,51.923077,15.119658,3.0,51.92,15.12,756.0778534619994,0.0,,0.1395307692307692,0.14232307692307694,0.13671538461538463,0.1344538461538462,0.20636923076923075,0.19636923076923074,0.3848,0.3804923076923077,0.13583076923076923,0.14304615384615385,0.26353846153846155,0.27038461538461533,0.18226923076923074,0.18389999999999998,0.18250769230769232,0.17673076923076925,756.2711170269995
contact,53.0,51.923077,15.119658,3.0,51.92,15.12,756.0778534619994,3.0784,766.405085677,0.13968461538461535,0.1422153846153846,0.13575384615384614,0.13433846153846157,0.20503846153846153,0.19476923076923078,0.2580923076923077,0.2543538461538462,0.12959999999999997,0.1357230769230769,0.25562307692307695,0.26397692307692305,0.18113846153846153,0.1829769230769231,0.18012307692307689,0.17515384615384613,767.5240409919998
baseline,54.0,102.794872,22.806268,4.0,102.79,22.81,772.9220309350003,0.0,,0.13761538461538458,0.14024615384615388,0.1328923076923077,0.1327769230769231,0.20333846153846155,0.19283076923076925,0.2506769230769231,0.24671538461538461,0.12836153846153847,0.13356923076923072,0.2524230769230769,0.2624384615384615,0.18116923076923078,0.18282307692307692,0.17936923076923075,0.17449230769230767,772.9334611049999
contact,54.0,102.794872,22.806268,4.0,102.79,22.81,772.9220309350003,4.3299,782.9682453750002,0.13609230769230768,0.13880769230769233,0.13094615384615385,0.13013846153846156,0.20166923076923074,0.19034615384615383,0.25276923076923075,0.24980000000000002,0.1267,0.13223076923076926,0.2605538461538462,0.2722307692307692,0.18403846153846154,0.1856384615384615,0.10833846153846155,0.11045384615384618,784.1851133099999
baseline,55.0,63.410256,28.60114,3.0,63.41,28.6,788.6936310459996,0.0,,0.1384538461538462,0.14123846153846153,0.13576923076923075,0.1365923076923077,0.2037153846153846,0.19348461538461542,0.3211230769230769,0.31679230769230765,0.12926923076923075,0.13567692307692314,0.25757692307692304,0.26535384615384616,0.1969384615384615,0.19857692307692312,0.1910692307692308,0.18582307692307692,788.7288813489995
contact,55.0,63.410256,28.60114,3.0,63.41,28.6,788.6936310459996,3.029,799.5143910879997,0.1431,0.14579230769230767,0.13514615384615383,0.1341,0.20949230769230767,0.1998769230769231,0.22000000000000003,0.21664615384615382,0.12830000000000003,0.13365384615384612,0.25196153846153846,0.26174615384615385,0.19090769230769233,0.19219230769230766,0.1860230769230769,0.18177692307692309,800.6285818599999
baseline,56.0,65.051282,15.438746,1.0,65.05,15.44,803.173110404,0.0,,0.14332307692307691,0.1463076923076923,0.13852307692307694,0.1368769230769231,0.21190000000000003,0.20093846153846154,0.23952307692307692,0.23623076923076924,0.1292769230769231,0.1362153846153846,0.25379999999999997,0.2614923076923077,0.18428461538461535,0.18614615384615382,0.1868538461538462,0.1820076923076923,803.227572621
contact,56.0,65.051282,15.438746,1.0,65.05,15.44,803.173110404,1.1304,810.5529447540002,0.1414,0.14418461538461538,0.13473846153846156,0.13275384615384617,0.19180000000000003,0.18005384615384612,0.24313846153846155,0.2392076923076923,0.12985384615384613,0.13457692307692312,0.2481615384615385,0.2572999999999999,0.17863076923076926,0.18079230769230772,0.1842846153846154,0.18038461538461537,811.6643374180003
baseline,57.0,68.333333,15.518519,4.0,68.33,15.52,813.3611893799998,0.0,,0.14029230769230774,0.14285384615384616,0.1340769230769231,0.13196153846153846,0.21184615384615385,0.20149230769230767,0.23280769230769233,0.22906153846153846,0.12953076923076925,0.13494615384615385,0.2496153846153846,0.25971538461538457,0.17957692307692305,0.1816076923076923,0.18525384615384616,0.1803615384615385,813.3949433609996
contact,57.0,68.333333,15.518519,4.0,68.33,15.52,813.3611893799998,4.4483,824.5859548769995,0.14215384615384613,0.1448846153846154,0.13313846153846154,0.13180769230769226,0.1896846153846154,0.17795384615384613,0.2464,0.24280769230769225,0.1319384615384615,0.1371923076923077,0.24944615384615385,0.25663846153846154,0.17843076923076925,0.18056153846153847,0.18256153846153847,0.17880769230769233,825.7287780659999
baseline,58.0,50.282051,22.988604,1.0,50.28,22.99,828.7414333950001,0.0,,0.1394,0.14221538461538463,0.13304615384615384,0.13283846153846154,0.21178461538461535,0.20174615384615383,0.21544615384615382,0.2120615384615384,0.13052307692307694,0.13717692307692306,0.25026923076923074,0.25890769230769234,0.17944615384615384,0.18137692307692307,0.18363846153846153,0.17893076923076925,828.7583686899998
contact,58.0,50.282051,22.988604,1.0,50.28,22.99,828.7414333950001,1.4711,837.6368605400003,0.1448769230769231,0.14750769230769228,0.13237692307692311,0.13022307692307694,0.21186153846153846,0.20156923076923075,0.21636923076923079,0.2131923076923077,0.12906153846153845,0.13621538461538465,0.25046153846153846,0.2580923076923077,0.1778846153846154,0.1799230769230769,0.18295384615384616,0.17856153846153847,838.7106932799998
baseline,59.0,111.0,15.0,1.0,111.0,15.0,844.800267863,0.0,,0.13966153846153842,0.14237692307692312,0.13641538461538463,0.13443846153846156,0.21040769230769232,0.20083076923076926,0.28336923076923076,0.2806153846153847,0.13074615384615387,0.1393230769230769,0.25296153846153846,0.2585692307692308,0.1783615384615384,0.18008461538461534,0.1826615384615385,0.17803846153846153,844.9851879389998
contact,59.0,111.0,15.0,1.0,111.0,15.0,844.800267863,1.061,851.2056082319996,0.13858461538461542,0.1412153846153846,0.1334384615384615,0.13235384615384618,0.20900769230769234,0.1998,0.2816153846153846,0.27930769230769237,0.13129230769230765,0.1408,0.2561923076923077,0.25993076923076924,0.14513076923076923,0.14450000000000002,0.1936076923076923,0.18973846153846155,852.3425722820002
baseline,60.0,47.0,17.0,2.0,47.0,17.0,858.5713071210002,0.0,,0.13802307692307692,0.14054615384615388,0.13220000000000004,0.13039230769230772,0.2070307692307692,0.19699230769230772,0.2653230769230769,0.2618307692307692,0.12840769230769233,0.13463846153846154,0.2502384615384615,0.25943076923076924,0.18746923076923075,0.1891307692307692,0.1849923076923077,0.17850000000000005,858.6181730830003
contact,60.0,47.0,17.0,2.0,47.0,17.0,858.5713071210002,2.3197,867.748989916,0.15313076923076924,0.15586153846153844,0.13208461538461538,0.13010000000000005,0.2220846153846154,0.2128923076923077,0.2620923076923076,0.2588615384615385,0.13167692307692305,0.1378153846153846,0.25106153846153845,0.2605153846153846,0.18453076923076925,0.18666923076923078,0.18562307692307692,0.17947692307692306,868.7883417399999
baseline,61.0,76.538462,26.487179,3.0,76.54,26.49,872.6090079209998,0.0,,0.13993846153846154,0.14279230769230772,0.13915384615384616,0.14053846153846158,0.21017692307692307,0.2002692307692308,0.25972307692307695,0.2559,0.12917692307692308,0.1342230769230769,0.2483846153846154,0.2582846153846154,0.20128461538461537,0.20403846153846153,0.18416153846153843,0.1784769230769231,872.6829735680003
contact,61.0,76.538462,26.487179,3.0,76.54,26.49,872.6090079209998,3.2458,882.8128833399996,0.1387769230769231,0.14145384615384612,0.13632307692307694,0.1360923076923077,0.21043846153846152,0.20206923076923078,0.27087692307692307,0.26952307692307687,0.12620769230769233,0.13345384615384612,0.25051538461538464,0.2587384615384616,0.18760769230769234,0.19019230769230772,0.18364615384615388,0.17856153846153847,883.9331352529998
baseline,62.0,97.871795,24.470085,2.0,97.87,24.47,887.0637749699999,0.0,,0.1381,0.14081538461538462,0.13515384615384615,0.13608461538461541,0.20956923076923076,0.19966923076923077,0.2894769230769231,0.2859615384615385,0.13167692307692305,0.1381307692307692,0.2503615384615384,0.2580461538461539,0.18728461538461538,0.1899153846153846,0.18286153846153844,0.1776769230769231,887.1809302020001
contact,62.0,97.871795,24.470085,2.0,97.87,24.47,887.0637749699999,2.0041,896.874697794,0.1372153846153846,0.1401230769230769,0.1336461538461538,0.1344692307692308,0.20693846153846154,0.19658461538461536,0.2795615384615385,0.27666153846153846,0.13276923076923078,0.13998461538461537,0.24812307692307692,0.25407692307692314,0.1882153846153846,0.19070769230769236,0.1903076923076923,0.18487692307692308,897.9977458120002
baseline,63.0,86.384615,17.683761,4.0,86.38,17.68,900.5224581379998,0.0,,0.13833846153846155,0.14119230769230767,0.13660769230769235,0.13646153846153847,0.2078846153846154,0.19764615384615383,0.2779153846153846,0.2743230769230769,0.1308615384615385,0.13715384615384613,0.2595,0.26685384615384616,0.20283076923076926,0.20493846153846154,0.18939999999999999,0.18434615384615385,900.5943339389996
contact,63.0,86.384615,17.683761,4.0,86.38,17.68,900.5224581379998,4.6166,911.9313238839997,0.13703846153846155,0.1397230769230769,0.13303076923076923,0.13209230769230768,0.20534615384615382,0.1950076923076923,0.24190769230769227,0.23776153846153847,0.12373076923076921,0.12772307692307688,0.2602615384615385,0.2696461538461538,0.20406923076923078,0.20593076923076925,0.18853076923076925,0.18315384615384614,913.14492006
baseline,64.0,83.102564,15.877493,2.0,83.1,15.88,914.984911202,0.0,,0.13768461538461535,0.14049230769230772,0.13545384615384612,0.13432307692307693,0.20774615384615386,0.1978076923076923,0.23629999999999995,0.23320000000000002,0.13413846153846157,0.14094615384615386,0.2573076923076923,0.2668153846153846,0.20431538461538465,0.2063076923076923,0.18771538461538462,0.18150769230769231,915.0915750579998
contact,64.0,83.102564,15.877493,2.0,83.1,15.88,914.984911202,2.176,923.4677848,0.1374,0.1402,0.13356923076923075,0.1327769230769231,0.2088615384615385,0.1987230769230769,0.21393846153846158,0.20975384615384615,0.1212076923076923,0.12484615384615384,0.25847692307692305,0.26485384615384616,0.2013538461538461,0.20316153846153845,0.1824307692307692,0.17890000000000003,924.6122560060004
baseline,65.0,102.794872,17.968661,2.0,102.79,17.97,927.577766941,0.0,,0.13697692307692308,0.13956923076923072,0.13261538461538463,0.13195384615384612,0.2075923076923077,0.19766923076923076,0.2115076923076923,0.20826923076923076,0.1308692307692308,0.1371,0.2552076923076923,0.2644384615384615,0.20155384615384614,0.2032076923076923,0.1844923076923077,0.17912307692307694,927.6421773129996
contact,65.0,102.794872,17.968661,2.0,102.79,17.97,927.577766941,2.1946,936.0189883419998,0.13570769230769228,0.13823846153846153,0.13092307692307692,0.13073846153846155,0.20551538461538457,0.19556923076923075,0.20728461538461534,0.20363846153846155,0.1278153846153846,0.13333076923076922,0.2523692307692308,0.25903846153846155,0.20374615384615385,0.20568461538461535,0.11968461538461538,0.1388538461538462,937.1638187119996
baseline,66.0,92.948718,29.564103,3.0,92.95,29.56,939.778419329,0.0,,0.13948461538461537,0.14229230769230766,0.14103076923076927,0.14206153846153843,0.20765384615384616,0.19703846153846152,0.23423076923076921,0.2304692307692308,0.12774615384615381,0.1316076923076923,0.25200769230769227,0.2638384615384615,0.20565384615384621,0.20733076923076926,0.1875,0.18204615384615386,939.9745943950002
contact,66.0,92.948718,29.564103,3.0,92.95,29.56,939.778419329,3.2196,949.6082824959994,0.13722307692307692,0.14016923076923077,0.13618461538461538,0.13719230769230767,0.20603846153846156,0.1957,0.2853,0.28343076923076926,0.13043076923076924,0.13524615384615385,0.18290769230769233,0.19540769230769234,0.3639307692307692,0.3663538461538461,0.19001538461538464,0.18231538461538463,950.793519109
baseline,67.0,97.871795,21.176638,1.0,97.87,21.18,953.026903995,0.0,,0.13736153846153845,0.14013076923076928,0.13537692307692306,0.13579999999999998,0.2070769230769231,0.1969076923076923,0.1448923076923077,0.14133076923076923,0.13040769230769228,0.13677692307692307,0.25872307692307694,0.26626153846153844,0.2237076923076923,0.22583076923076925,0.1885230769230769,0.18582307692307692,953.1763955019997
contact,67.0,97.871795,21.176638,1.0,97.87,21.18,953.026903995,1.2346,961.1559136059996,0.13469230769230772,0.1371,0.13147692307692305,0.13223076923076926,0.20546153846153847,0.1957307692307692,0.14692307692307693,0.14275384615384618,0.13270769230769233,0.13880769230769233,0.2506769230769231,0.25814615384615386,0.21720769230769232,0.2196923076923077,0.18419230769230768,0.18039230769230766,962.2611228919995
baseline,68.0,56.846154,24.897436,2.0,56.85,24.9,966.8166799129996,0.0,,0.13482307692307693,0.1376461538461538,0.13189230769230767,0.13159999999999997,0.20480769230769236,0.19433846153846152,0.14345384615384613,0.1395538461538461,0.1273230769230769,0.13239230769230773,0.2577923076923077,0.266923076923077,0.21533846153846153,0.2178230769230769,0.18380000000000002,0.18057692307692313,967.0215957969996
